investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,amount
INV001923,2025-05-04,120843,SIP,2450,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,VERIFIED,2450
INV004296,2025-05-04,100025,Lumpsum,95749,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,VERIFIED,95749
INV003360,2025-05-04,120844,SIP,17637,Madhya Pradesh,Indore,T30,26-35,Female,19.5,UPI,VERIFIED,17637
INV001070,2025-05-04,102887,SIP,461,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,VERIFIED,461
INV001462,2025-05-04,120505,Redemption,242561,Gujarat,Surat,T30,26-35,Male,19.4,Mandate,VERIFIED,242561
INV004687,2025-05-04,119599,SIP,1000,Madhya Pradesh,Bhopal,B30,36-45,Female,15.1,Mandate,VERIFIED,1000
INV003996,2025-05-04,102885,Redemption,83282,Karnataka,Bangalore,T30,36-45,Female,39.8,Mandate,VERIFIED,83282
INV000188,2025-05-04,101206,Lumpsum,281628,Tamil Nadu,Coimbatore,B30,46-55,Male,79.0,Cheque,PENDING,281628
INV002767,2025-05-04,119552,SIP,11428,Madhya Pradesh,Indore,T30,26-35,Male,10.8,Net Banking,VERIFIED,11428
INV000323,2025-05-04,118635,SIP,9712,Telangana,Hyderabad,T30,26-35,Female,23.0,Cheque,VERIFIED,9712
INV004305,2025-05-05,102885,SIP,2289,Telangana,Hyderabad,T30,36-45,Female,30.1,UPI,VERIFIED,2289
INV004967,2025-05-05,102887,Redemption,36623,Telangana,Hyderabad,T30,26-35,Male,14.3,UPI,VERIFIED,36623
INV000351,2025-05-05,119599,Redemption,149594,Madhya Pradesh,Indore,T30,56+,Female,62.9,Net Banking,VERIFIED,149594
INV004275,2025-05-05,120842,SIP,400,Tamil Nadu,Chennai,T30,36-45,Male,21.6,Net Banking,VERIFIED,400
INV001111,2025-05-05,119599,SIP,56550,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,VERIFIED,56550
INV002370,2025-05-05,118632,SIP,44139,Delhi,Noida,T30,26-35,Male,16.6,Cheque,PENDING,44139
INV001238,2025-05-05,100025,Redemption,4688,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,PENDING,4688
INV000172,2025-05-05,100025,SIP,7105,Delhi,Noida,T30,36-45,Male,53.2,UPI,VERIFIED,7105
INV004756,2025-05-05,119092,Lumpsum,249809,Gujarat,Surat,T30,46-55,Male,41.1,Net Banking,VERIFIED,249809
INV004452,2025-05-05,120506,SIP,52058,Rajasthan,Udaipur,B30,26-35,Male,17.6,UPI,VERIFIED,52058
INV004820,2025-05-05,119095,Redemption,208434,Punjab,Chandigarh,T30,26-35,Male,10.4,Cheque,VERIFIED,208434
INV004845,2025-05-05,120843,Lumpsum,477681,West Bengal,Kolkata,T30,18-25,Male,7.5,Mandate,VERIFIED,477681
INV002376,2025-05-05,101208,Redemption,239369,Tamil Nadu,Chennai,T30,18-25,Male,6.8,Net Banking,VERIFIED,239369
INV003598,2025-05-05,100025,SIP,6843,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,VERIFIED,6843
INV000885,2025-05-05,100025,SIP,3173,Gujarat,Ahmedabad,T30,26-35,Male,12.3,Net Banking,VERIFIED,3173
INV002611,2025-05-05,118632,Lumpsum,320637,West Bengal,Kolkata,T30,26-35,Male,21.5,Cheque,VERIFIED,320637
INV000778,2025-05-05,102887,SIP,6727,Haryana,Faridabad,B30,26-35,Male,16.9,Net Banking,VERIFIED,6727
INV003003,2025-05-05,148567,Lumpsum,425581,West Bengal,Kolkata,T30,18-25,Female,3.1,Net Banking,VERIFIED,425581
INV001176,2025-05-05,119120,Redemption,264492,Delhi,Noida,T30,18-25,Male,6.5,Mandate,VERIFIED,264492
INV001259,2025-05-05,118632,SIP,15236,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,VERIFIED,15236
INV003682,2025-05-05,119120,SIP,2652,Madhya Pradesh,Indore,T30,36-45,Male,45.6,Mandate,VERIFIED,2652
INV002793,2025-05-05,101207,SIP,7499,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Mandate,PENDING,7499
INV004901,2025-05-05,149324,Redemption,212986,Haryana,Gurugram,T30,26-35,Female,10.8,Mandate,VERIFIED,212986
INV002917,2025-05-05,120505,SIP,1125,Maharashtra,Pune,T30,18-25,Male,6.4,Net Banking,VERIFIED,1125
INV000023,2025-05-05,100016,SIP,8998,West Bengal,Kolkata,T30,46-55,Female,61.9,Cheque,VERIFIED,8998
INV002631,2025-05-05,118632,Redemption,326927,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Cheque,VERIFIED,326927
INV003458,2025-05-05,119095,SIP,1122,Gujarat,Surat,T30,36-45,Male,21.3,UPI,PENDING,1122
INV001875,2025-05-05,101206,Lumpsum,115280,Karnataka,Mysore,B30,56+,Female,64.4,Mandate,VERIFIED,115280
INV002224,2025-05-05,102885,Lumpsum,152600,Rajasthan,Udaipur,B30,26-35,Male,21.4,UPI,VERIFIED,152600
INV000845,2025-05-05,119093,Lumpsum,58830,Uttar Pradesh,Kanpur,B30,36-45,Male,17.5,Cheque,VERIFIED,58830
INV004989,2025-05-05,120507,SIP,47533,Karnataka,Bangalore,T30,26-35,Male,6.4,Cheque,VERIFIED,47533
INV002457,2025-05-05,101206,SIP,59401,Gujarat,Surat,T30,36-45,Male,39.2,Cheque,VERIFIED,59401
INV002521,2025-05-05,119093,SIP,2389,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,VERIFIED,2389
INV002456,2025-05-05,118635,Lumpsum,147227,Delhi,Gurugram,T30,26-35,Male,22.5,Mandate,VERIFIED,147227
INV000027,2025-05-05,100016,SIP,10623,Punjab,Chandigarh,T30,26-35,Male,20.7,Net Banking,VERIFIED,10623
INV004472,2025-05-05,119092,SIP,2022,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,PENDING,2022
INV001887,2025-05-05,118633,Redemption,345797,Karnataka,Mysore,B30,26-35,Female,8.1,Net Banking,VERIFIED,345797
INV000839,2025-05-05,102885,Lumpsum,73351,Gujarat,Surat,T30,26-35,Male,9.5,Net Banking,VERIFIED,73351
INV001406,2025-05-05,120844,SIP,958,Telangana,Hyderabad,T30,46-55,Male,86.0,Mandate,PENDING,958
INV001011,2025-05-05,119599,SIP,44713,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Mandate,VERIFIED,44713
INV001227,2025-05-05,149322,Redemption,170138,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Net Banking,PENDING,170138
INV001504,2025-05-05,119551,SIP,26966,Haryana,Faridabad,B30,36-45,Male,25.5,Cheque,VERIFIED,26966
INV004363,2025-05-05,119092,Redemption,124931,Delhi,Noida,T30,26-35,Male,20.5,Mandate,VERIFIED,124931
INV004466,2025-05-05,102887,SIP,821,Gujarat,Surat,T30,18-25,Female,3.7,Net Banking,VERIFIED,821
INV000540,2025-05-05,118633,SIP,14017,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,VERIFIED,14017
INV002771,2025-05-05,120507,SIP,3427,West Bengal,Kolkata,T30,36-45,Female,45.1,Cheque,VERIFIED,3427
INV004653,2025-05-05,125497,Lumpsum,473865,Rajasthan,Jaipur,T30,46-55,Female,32.2,Cheque,VERIFIED,473865
INV003230,2025-05-05,120844,Lumpsum,148845,Punjab,Amritsar,B30,18-25,Female,3.2,Mandate,VERIFIED,148845
INV003744,2025-05-05,120843,Lumpsum,395250,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,VERIFIED,395250
INV003586,2025-05-05,102886,SIP,2103,Haryana,Faridabad,B30,46-55,Male,68.9,Mandate,PENDING,2103
INV002182,2025-05-05,119092,Redemption,218351,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,VERIFIED,218351
INV001131,2025-05-05,120842,SIP,3517,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,VERIFIED,3517
INV004091,2025-05-05,149322,Lumpsum,130967,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,VERIFIED,130967
INV004619,2025-05-05,102885,Redemption,79318,Gujarat,Ahmedabad,T30,46-55,Male,47.9,UPI,VERIFIED,79318
INV002774,2025-05-05,101206,SIP,14209,Haryana,Gurugram,T30,36-45,Male,58.4,Mandate,VERIFIED,14209
INV000612,2025-05-05,101207,SIP,2213,Punjab,Amritsar,B30,18-25,Male,6.3,UPI,VERIFIED,2213
INV003738,2025-05-05,125497,SIP,2398,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,VERIFIED,2398
INV004738,2025-05-05,125498,SIP,4527,Uttar Pradesh,Kanpur,B30,56+,Female,52.6,Mandate,VERIFIED,4527
INV000196,2025-05-05,119094,SIP,29293,Tamil Nadu,Chennai,T30,26-35,Male,17.9,Net Banking,VERIFIED,29293
INV001758,2025-05-05,118633,SIP,2365,Gujarat,Surat,T30,18-25,Female,7.9,UPI,VERIFIED,2365
INV004825,2025-05-05,118635,SIP,446,Delhi,Noida,T30,56+,Male,15.3,Cheque,VERIFIED,446
INV001967,2025-05-05,148568,Redemption,200036,Rajasthan,Jaipur,T30,26-35,Male,17.9,Mandate,VERIFIED,200036
INV001342,2025-05-05,149324,SIP,53069,West Bengal,Kolkata,T30,26-35,Female,15.5,UPI,VERIFIED,53069
INV001587,2025-05-05,119095,SIP,2928,Punjab,Chandigarh,T30,26-35,Male,22.3,Mandate,VERIFIED,2928
INV001986,2025-05-05,119095,Redemption,373879,Madhya Pradesh,Indore,T30,36-45,Female,17.4,UPI,VERIFIED,373879
INV001172,2025-05-05,119552,SIP,2231,Tamil Nadu,Coimbatore,B30,26-35,Female,7.1,Net Banking,VERIFIED,2231
INV001599,2025-05-05,119552,Lumpsum,23417,Haryana,Faridabad,B30,36-45,Female,31.0,Mandate,VERIFIED,23417
INV000073,2025-05-05,120842,Lumpsum,275498,Punjab,Amritsar,B30,18-25,Male,5.5,Net Banking,VERIFIED,275498
INV003672,2025-05-06,102886,Lumpsum,175581,Uttar Pradesh,Agra,B30,36-45,Male,32.5,Net Banking,VERIFIED,175581
INV001741,2025-05-06,120503,SIP,9389,Rajasthan,Udaipur,B30,36-45,Male,52.8,Mandate,VERIFIED,9389
INV000845,2025-05-06,148568,Lumpsum,202872,Uttar Pradesh,Kanpur,B30,36-45,Male,17.5,Cheque,VERIFIED,202872
INV001083,2025-05-06,149324,SIP,1105,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Net Banking,VERIFIED,1105
INV002692,2025-05-06,102886,Lumpsum,12886,West Bengal,Kolkata,T30,26-35,Male,16.7,UPI,VERIFIED,12886
INV003472,2025-05-06,118634,SIP,13816,Uttar Pradesh,Agra,B30,36-45,Male,12.3,Cheque,VERIFIED,13816
INV001218,2025-05-06,148568,SIP,537,Madhya Pradesh,Bhopal,B30,36-45,Male,21.1,UPI,VERIFIED,537
INV003160,2025-05-06,118633,SIP,7347,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,VERIFIED,7347
INV004254,2025-05-06,100016,Redemption,308030,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,Net Banking,VERIFIED,308030
INV004463,2025-05-06,118633,SIP,1046,Karnataka,Bangalore,T30,26-35,Female,16.1,Mandate,VERIFIED,1046
INV001898,2025-05-06,120506,Redemption,278930,Delhi,Gurugram,T30,36-45,Male,38.9,Net Banking,VERIFIED,278930
INV000856,2025-05-06,120503,Redemption,311474,Madhya Pradesh,Indore,T30,26-35,Male,24.8,UPI,VERIFIED,311474
INV001900,2025-05-06,148568,SIP,7388,Tamil Nadu,Coimbatore,B30,36-45,Female,19.7,Net Banking,VERIFIED,7388
INV003242,2025-05-06,148568,SIP,4238,Punjab,Chandigarh,T30,26-35,Female,18.1,Net Banking,VERIFIED,4238
INV003222,2025-05-06,148569,Lumpsum,236002,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,PENDING,236002
INV002735,2025-05-06,120503,SIP,49900,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Cheque,VERIFIED,49900
INV003074,2025-05-06,119120,Lumpsum,347673,Haryana,Faridabad,B30,26-35,Male,8.3,Cheque,VERIFIED,347673
INV001225,2025-05-06,119552,Lumpsum,244589,Karnataka,Mysore,B30,26-35,Male,16.5,Mandate,VERIFIED,244589
INV000909,2025-05-06,148568,SIP,3332,Haryana,Gurugram,T30,46-55,Female,92.6,Net Banking,VERIFIED,3332
INV000161,2025-05-06,102886,SIP,25729,Rajasthan,Jaipur,T30,18-25,Female,6.8,Mandate,VERIFIED,25729
INV002580,2025-05-06,119094,SIP,1995,Rajasthan,Jaipur,T30,36-45,Female,46.0,UPI,VERIFIED,1995
INV002315,2025-05-06,120505,SIP,13048,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,PENDING,13048
INV003528,2025-05-06,149324,SIP,50795,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Net Banking,VERIFIED,50795
INV004488,2025-05-06,119120,SIP,573,Maharashtra,Nashik,B30,56+,Male,69.8,Mandate,VERIFIED,573
INV000194,2025-05-06,118632,SIP,13202,Maharashtra,Pune,T30,36-45,Male,21.6,Mandate,VERIFIED,13202
INV000165,2025-05-06,119095,Lumpsum,539460,Punjab,Chandigarh,T30,36-45,Female,18.8,Cheque,VERIFIED,539460
INV002914,2025-05-06,148569,Lumpsum,289996,Rajasthan,Udaipur,B30,18-25,Male,7.4,Cheque,VERIFIED,289996
INV002045,2025-05-06,118635,SIP,15127,Rajasthan,Jaipur,T30,18-25,Female,3.8,UPI,VERIFIED,15127
INV001172,2025-05-06,100025,Redemption,413004,Tamil Nadu,Coimbatore,B30,26-35,Female,7.1,UPI,VERIFIED,413004
INV004335,2025-05-06,100016,SIP,13156,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,VERIFIED,13156
INV004853,2025-05-06,149324,SIP,4201,Haryana,Gurugram,T30,26-35,Female,15.6,Cheque,VERIFIED,4201
INV002284,2025-05-06,120842,Lumpsum,147564,Karnataka,Bangalore,T30,36-45,Male,55.3,Net Banking,VERIFIED,147564
INV003747,2025-05-06,102886,SIP,50452,Madhya Pradesh,Indore,T30,26-35,Female,21.7,UPI,VERIFIED,50452
INV004345,2025-05-06,119598,SIP,14048,West Bengal,Kolkata,T30,36-45,Female,33.3,Net Banking,VERIFIED,14048
INV003312,2025-05-06,149324,SIP,500,Maharashtra,Mumbai,T30,26-35,Male,7.9,Net Banking,VERIFIED,500
INV004233,2025-05-06,119120,Lumpsum,336439,Maharashtra,Nashik,B30,26-35,Female,8.7,UPI,PENDING,336439
INV001959,2025-05-06,120505,Lumpsum,206834,Tamil Nadu,Chennai,T30,18-25,Female,4.7,Cheque,VERIFIED,206834
INV004341,2025-05-06,149324,SIP,10890,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,VERIFIED,10890
INV003563,2025-05-06,118633,Redemption,465890,Haryana,Gurugram,T30,46-55,Male,41.8,Mandate,VERIFIED,465890
INV000742,2025-05-06,148569,SIP,2198,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Net Banking,VERIFIED,2198
INV003883,2025-05-06,119095,SIP,12845,West Bengal,Kolkata,T30,26-35,Male,6.7,Net Banking,VERIFIED,12845
INV004739,2025-05-06,119598,SIP,27420,Delhi,Gurugram,T30,18-25,Male,3.2,Mandate,VERIFIED,27420
INV002933,2025-05-06,149322,SIP,968,Madhya Pradesh,Indore,T30,36-45,Female,39.4,Net Banking,VERIFIED,968
INV004950,2025-05-06,118635,SIP,29036,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Cheque,VERIFIED,29036
INV004720,2025-05-06,118636,Lumpsum,454533,Gujarat,Surat,T30,46-55,Female,95.7,Mandate,VERIFIED,454533
INV003655,2025-05-06,119552,SIP,4975,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Mandate,PENDING,4975
INV004532,2025-05-06,120506,SIP,8552,Haryana,Gurugram,T30,36-45,Male,23.1,Mandate,VERIFIED,8552
INV003104,2025-05-06,120505,Redemption,368987,Uttar Pradesh,Lucknow,T30,26-35,Male,7.8,Cheque,VERIFIED,368987
INV003661,2025-05-06,119120,SIP,1095,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,PENDING,1095
INV000724,2025-05-06,149323,SIP,4229,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Net Banking,VERIFIED,4229
INV001547,2025-05-06,120506,SIP,9555,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Cheque,VERIFIED,9555
INV003249,2025-05-06,120842,Redemption,200188,Punjab,Chandigarh,T30,36-45,Male,41.3,UPI,VERIFIED,200188
INV000053,2025-05-06,119599,SIP,6262,Maharashtra,Pune,T30,36-45,Male,52.3,Net Banking,VERIFIED,6262
INV001175,2025-05-06,100033,Lumpsum,71245,Punjab,Chandigarh,T30,36-45,Male,33.5,Mandate,VERIFIED,71245
INV000229,2025-05-06,125497,SIP,1860,Punjab,Amritsar,B30,26-35,Male,11.0,Cheque,PENDING,1860
INV004263,2025-05-06,118632,SIP,1771,Delhi,Gurugram,T30,26-35,Female,9.6,Net Banking,VERIFIED,1771
INV001551,2025-05-06,119598,SIP,2349,Tamil Nadu,Chennai,T30,26-35,Female,21.7,Net Banking,VERIFIED,2349
INV003101,2025-05-06,100033,Redemption,361806,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Cheque,VERIFIED,361806
INV000828,2025-05-06,118634,Lumpsum,522201,Maharashtra,Nashik,B30,26-35,Female,17.1,Cheque,VERIFIED,522201
INV004319,2025-05-06,120841,SIP,5698,Gujarat,Surat,T30,18-25,Male,3.9,UPI,VERIFIED,5698
INV002905,2025-05-06,102885,Lumpsum,251975,Tamil Nadu,Chennai,T30,36-45,Female,32.4,UPI,VERIFIED,251975
INV003242,2025-05-06,119599,SIP,8483,Punjab,Chandigarh,T30,26-35,Female,18.1,Mandate,PENDING,8483
INV004803,2025-05-06,120503,SIP,6056,Haryana,Gurugram,T30,18-25,Female,7.7,UPI,VERIFIED,6056
INV003663,2025-05-06,101207,Redemption,244252,Delhi,Gurugram,T30,26-35,Female,19.0,UPI,VERIFIED,244252
INV002071,2025-05-06,149322,Redemption,232187,Punjab,Chandigarh,T30,56+,Male,61.1,Cheque,VERIFIED,232187
INV000286,2025-05-06,118634,Lumpsum,190453,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Net Banking,VERIFIED,190453
INV002769,2025-05-06,119094,Lumpsum,440209,Maharashtra,Pune,T30,18-25,Female,4.5,Net Banking,VERIFIED,440209
INV000936,2025-05-06,148568,SIP,8991,Uttar Pradesh,Lucknow,T30,26-35,Female,22.5,UPI,VERIFIED,8991
INV000535,2025-05-06,118632,Redemption,200798,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Mandate,VERIFIED,200798
INV001844,2025-05-06,119094,Lumpsum,104840,West Bengal,Kolkata,T30,26-35,Female,18.8,UPI,VERIFIED,104840
INV001500,2025-05-06,119551,Lumpsum,448007,Maharashtra,Pune,T30,26-35,Female,6.5,UPI,VERIFIED,448007
INV002808,2025-05-06,148567,Lumpsum,436873,Uttar Pradesh,Agra,B30,26-35,Male,24.1,Net Banking,VERIFIED,436873
INV000616,2025-05-07,149323,SIP,937,Maharashtra,Nashik,B30,36-45,Male,50.4,Net Banking,VERIFIED,937
INV000691,2025-05-07,119551,Redemption,331935,Tamil Nadu,Chennai,T30,18-25,Female,7.8,Net Banking,VERIFIED,331935
INV002928,2025-05-07,118635,Redemption,144715,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Cheque,VERIFIED,144715
INV001963,2025-05-07,101208,Lumpsum,198097,Maharashtra,Nashik,B30,26-35,Male,10.3,Net Banking,VERIFIED,198097
INV001825,2025-05-07,120842,Redemption,193307,Haryana,Faridabad,B30,26-35,Male,21.7,Cheque,VERIFIED,193307
INV001688,2025-05-07,118634,SIP,437,Gujarat,Ahmedabad,T30,26-35,Male,7.7,Cheque,VERIFIED,437
INV001836,2025-05-07,118635,Lumpsum,10818,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Mandate,PENDING,10818
INV004018,2025-05-07,120507,SIP,9147,Punjab,Chandigarh,T30,56+,Male,47.9,Mandate,VERIFIED,9147
INV000517,2025-05-07,118635,Redemption,155317,Punjab,Amritsar,B30,36-45,Female,31.8,Net Banking,VERIFIED,155317
INV000519,2025-05-07,120503,Redemption,137431,Haryana,Faridabad,B30,26-35,Female,6.3,Net Banking,VERIFIED,137431
INV004523,2025-05-07,118633,SIP,8250,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,VERIFIED,8250
INV002704,2025-05-07,120842,SIP,8600,Delhi,Noida,T30,36-45,Female,47.8,Net Banking,VERIFIED,8600
INV002090,2025-05-07,120507,SIP,2996,Maharashtra,Mumbai,T30,26-35,Male,23.7,Mandate,VERIFIED,2996
INV002588,2025-05-07,118636,Redemption,460264,West Bengal,Kolkata,T30,18-25,Male,5.5,Net Banking,VERIFIED,460264
INV002933,2025-05-07,120505,SIP,48865,Madhya Pradesh,Indore,T30,36-45,Female,39.4,UPI,VERIFIED,48865
INV003615,2025-05-07,118636,Lumpsum,119832,Rajasthan,Jaipur,T30,36-45,Male,32.6,Cheque,VERIFIED,119832
INV001802,2025-05-07,120505,SIP,14702,Punjab,Chandigarh,T30,46-55,Male,77.7,Mandate,VERIFIED,14702
INV002080,2025-05-07,118634,Redemption,347589,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Net Banking,VERIFIED,347589
INV002088,2025-05-07,120504,Lumpsum,223544,Rajasthan,Jaipur,T30,46-55,Female,43.7,Net Banking,PENDING,223544
INV002065,2025-05-07,119095,SIP,14994,Rajasthan,Udaipur,B30,46-55,Male,78.6,UPI,VERIFIED,14994
INV001816,2025-05-07,119095,Lumpsum,7501,Telangana,Hyderabad,T30,26-35,Male,9.0,Net Banking,VERIFIED,7501
INV004140,2025-05-07,120844,SIP,2735,Punjab,Amritsar,B30,46-55,Female,41.6,Mandate,VERIFIED,2735
INV002706,2025-05-07,101208,Redemption,334775,Haryana,Faridabad,B30,46-55,Female,22.8,Net Banking,VERIFIED,334775
INV000527,2025-05-07,148568,Lumpsum,356997,Telangana,Hyderabad,T30,26-35,Male,12.1,Mandate,VERIFIED,356997
INV003315,2025-05-07,120843,SIP,21527,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,Net Banking,VERIFIED,21527
INV001629,2025-05-07,100025,SIP,1841,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Mandate,VERIFIED,1841
INV002743,2025-05-07,120506,SIP,2649,Haryana,Gurugram,T30,56+,Male,49.8,UPI,VERIFIED,2649
INV001096,2025-05-07,120841,Redemption,407572,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,PENDING,407572
INV004735,2025-05-07,119094,Lumpsum,311348,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,Cheque,VERIFIED,311348
INV002216,2025-05-07,118634,SIP,508,Maharashtra,Mumbai,T30,46-55,Male,26.5,Net Banking,VERIFIED,508
INV001377,2025-05-07,119120,Lumpsum,111784,Maharashtra,Mumbai,T30,56+,Female,64.7,Cheque,VERIFIED,111784
INV004632,2025-05-07,102886,Redemption,236013,Punjab,Chandigarh,T30,26-35,Male,18.0,Mandate,VERIFIED,236013
INV000960,2025-05-07,102887,Redemption,450464,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,VERIFIED,450464
INV003260,2025-05-07,125498,SIP,2194,Madhya Pradesh,Indore,T30,18-25,Male,7.9,UPI,PENDING,2194
INV004633,2025-05-07,120507,SIP,2072,Telangana,Hyderabad,T30,18-25,Female,4.9,Mandate,VERIFIED,2072
INV003437,2025-05-07,119095,SIP,23814,Punjab,Amritsar,B30,46-55,Female,51.0,Cheque,VERIFIED,23814
INV003381,2025-05-07,119092,Lumpsum,114176,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Net Banking,VERIFIED,114176
INV001769,2025-05-07,125497,SIP,1849,Punjab,Chandigarh,T30,18-25,Male,7.4,Mandate,VERIFIED,1849
INV004402,2025-05-07,100033,Redemption,41874,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,VERIFIED,41874
INV004380,2025-05-07,120504,Redemption,98854,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,VERIFIED,98854
INV001102,2025-05-07,149322,Lumpsum,299213,West Bengal,Kolkata,T30,46-55,Male,22.2,Cheque,VERIFIED,299213
INV000087,2025-05-07,119093,SIP,2209,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,VERIFIED,2209
INV003906,2025-05-07,119120,SIP,14625,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,VERIFIED,14625
INV004049,2025-05-07,119599,Redemption,326801,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,VERIFIED,326801
INV003605,2025-05-07,118634,Lumpsum,62179,Gujarat,Ahmedabad,T30,36-45,Male,15.5,UPI,VERIFIED,62179
INV001528,2025-05-07,119551,SIP,17061,Telangana,Hyderabad,T30,26-35,Female,20.7,UPI,VERIFIED,17061
INV000582,2025-05-07,125498,Lumpsum,565701,Delhi,Gurugram,T30,56+,Male,45.7,Cheque,VERIFIED,565701
INV002568,2025-05-07,149322,SIP,56262,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,VERIFIED,56262
INV001545,2025-05-07,101207,SIP,6052,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,Cheque,VERIFIED,6052
INV004436,2025-05-07,148569,SIP,4295,Delhi,New Delhi,T30,56+,Male,30.3,Mandate,VERIFIED,4295
INV003041,2025-05-07,119092,Redemption,19893,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,UPI,VERIFIED,19893
INV000682,2025-05-07,118632,SIP,2784,Delhi,New Delhi,T30,56+,Female,69.2,UPI,VERIFIED,2784
INV002787,2025-05-07,118635,SIP,26054,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Mandate,VERIFIED,26054
INV001013,2025-05-07,118635,SIP,9672,Telangana,Hyderabad,T30,36-45,Male,40.6,Cheque,VERIFIED,9672
INV003968,2025-05-07,149324,SIP,4578,Maharashtra,Mumbai,T30,46-55,Female,58.7,Mandate,VERIFIED,4578
INV001734,2025-05-07,102887,Lumpsum,435620,Karnataka,Bangalore,T30,36-45,Female,16.3,UPI,VERIFIED,435620
INV000591,2025-05-07,120842,SIP,2060,Karnataka,Bangalore,T30,18-25,Male,4.1,Cheque,VERIFIED,2060
INV001924,2025-05-07,102886,Redemption,9107,Karnataka,Bangalore,T30,18-25,Male,4.9,Mandate,VERIFIED,9107
INV003791,2025-05-07,119599,SIP,445,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Cheque,VERIFIED,445
INV002400,2025-05-07,148567,Lumpsum,265233,Punjab,Chandigarh,T30,36-45,Male,15.5,UPI,VERIFIED,265233
INV001983,2025-05-07,101208,SIP,1109,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,VERIFIED,1109
INV001797,2025-05-07,119094,SIP,2807,Punjab,Amritsar,B30,26-35,Female,6.8,Mandate,VERIFIED,2807
INV002557,2025-05-07,148568,SIP,2502,West Bengal,Kolkata,T30,26-35,Female,18.2,UPI,VERIFIED,2502
INV001298,2025-05-07,118634,SIP,1828,Delhi,Gurugram,T30,26-35,Female,24.4,Net Banking,VERIFIED,1828
INV001993,2025-05-07,101208,Redemption,40591,Uttar Pradesh,Agra,B30,36-45,Female,44.2,Cheque,VERIFIED,40591
INV000532,2025-05-08,120506,Redemption,9648,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Cheque,PENDING,9648
